2020-12-02 10:48:49,833 INFO  Logger.cs: 70 - 
2020-12-02 11:02:39,986 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in PhantomX Pincher Robot Arm Kit Mark II-1
2020-12-02 11:02:39,987 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Robot_3008.SLDASM
2020-12-02 11:02:39,987 INFO  ExportHelperExtension.cs: 1136 - Found 50 in Robot_3008.SLDASM
2020-12-02 11:02:39,988 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in Robot_3008.SLDASM
2020-12-02 11:02:39,989 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2020-12-02 11:02:39,989 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2020-12-02 11:02:39,990 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RMP_220-1
2020-12-02 11:02:39,990 INFO  ExportHelperExtension.cs: 1136 - Found 139 in RMP_220-1
2020-12-02 11:02:39,992 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in RMP_220-1
2020-12-02 11:02:39,993 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from kabuk-1
2020-12-02 11:02:39,994 INFO  ExportHelperExtension.cs: 1136 - Found 60 in kabuk-1
2020-12-02 11:02:39,995 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in kabuk-1
2020-12-02 11:02:39,995 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from caster-1
2020-12-02 11:02:39,996 INFO  ExportHelperExtension.cs: 1136 - Found 40 in caster-1
2020-12-02 11:02:39,997 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in caster-1
2020-12-02 11:02:39,998 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part1^Robot_3008-1
2020-12-02 11:02:39,999 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Part1^Robot_3008-1
2020-12-02 11:02:40,001 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part1^Robot_3008-1
2020-12-02 11:02:40,001 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ara_parca-1
2020-12-02 11:02:40,002 INFO  ExportHelperExtension.cs: 1136 - Found 28 in ara_parca-1
2020-12-02 11:02:40,004 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ara_parca-1
2020-12-02 11:02:40,007 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2^Robot_3008-1
2020-12-02 11:02:40,080 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Part2^Robot_3008-1
2020-12-02 11:02:40,081 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2^Robot_3008-1
2020-12-02 11:02:40,081 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from head_bigass-1
2020-12-02 11:02:40,082 INFO  ExportHelperExtension.cs: 1136 - Found 35 in head_bigass-1
2020-12-02 11:02:40,084 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in head_bigass-1
2020-12-02 11:02:40,085 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PhantomX Pincher Robot Arm Kit Mark II-1
2020-12-02 11:02:40,086 INFO  ExportHelperExtension.cs: 1136 - Found 27 in PhantomX Pincher Robot Arm Kit Mark II-1
2020-12-02 11:02:40,087 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PhantomX Pincher Robot Arm Kit Mark II-1
2020-12-02 11:02:41,653 INFO  SwAddin.cs: 339 - Loading config tree
2020-12-02 11:02:41,661 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
